11,92
11,137
11,77
11,108
11,53
11,142
11,187
11,126
11,97
11,182
11,192
11,38
11,51
11,44
11,164
11,183
11,176
11,170
11,64
11,174
11,32
11,140
11,37
11,45
11,109
11,25
11,72
11,40
11,191
11,123
11,154
11,115
11,194
11,47
11,121
11,119
11,16
11,111
11,189
11,151
11,198
11,63
11,149
11,130
11,30
11,190
11,171
11,88
12,142
12,21
12,110
12,180
12,77
12,23
12,18
12,66
12,106
12,116
12,86
12,172
12,95
12,150
12,148
12,55
12,22
12,155
12,54
12,60
12,30
12,164
12,184
12,93
12,124
12,135
12,170
12,85
12,146
12,32
12,29
12,89
12,144
12,24
12,68
12,161
12,2
12,34
12,114
12,45
12,67
12,88
12,6
12,9
12,49
12,197
12,141
12,101
12,52
12,69
12,36
12,185
12,81
12,33
12,168
12,105
12,96
12,4
12,176
12,139
12,42
12,129
12,121
12,173
12,5
12,75
12,74
12,48
12,145
12,100
12,62
12,159
12,26
12,59
12,123
12,79
12,63
12,154
12,157
13,87
13,64
13,132
13,193
13,125
13,85
13,67
13,160
13,1
13,99
13,25
13,38
13,148
13,156
13,153
13,141
13,93
13,84
13,169
13,15
13,76
13,28
13,168
13,63
13,89
13,3
13,171
13,50
13,143
13,83
13,54
13,119
13,2
13,195
13,72
13,177
13,163
13,128
13,80
13,70
13,16
13,27
13,49
13,23
13,123
13,60
13,18
13,191
13,121
13,11
13,155
13,159
13,46
13,139
13,43
13,118
13,158
13,97
13,96
13,62
13,185
13,175
13,24
14,58
14,13
14,55
14,140
14,109
14,192
14,135
14,32
14,100
14,149
14,122
14,11
14,112
14,169
14,86
14,46
14,148
14,167
14,60
14,34
14,88
14,197
14,157
14,42
14,172
14,156
14,130
14,28
14,158
14,191
14,77
14,90
14,186
14,119
14,63
14,48
14,174
14,27
14,199
14,36
14,38
14,145
14,18
14,107
14,143
14,129
14,7
14,8
14,68
14,40
14,126
14,147
14,103
14,183
14,57
14,124
14,125
14,95
14,180
14,159
14,50
14,166
14,59
14,160
14,14
14,133
14,141
14,114
14,110
14,4
15,10
15,150
15,79
15,23
15,15
15,125
15,147
15,197
15,27
15,160
15,126
15,95
15,165
15,59
15,18
15,181
15,190
15,191
15,129
15,142
15,118
15,175
15,57
15,85
15,28
15,54
15,16
15,34
15,192
15,182
15,25
15,135
15,48
15,14
15,173
15,174
15,186
15,77
15,83
15,170
15,157
15,78
15,156
15,52
15,36
15,99
15,64
15,103
15,2
15,29
15,131
15,132
15,53
15,39
15,70
15,155
15,91
15,164
15,81
15,55
15,62
15,114
15,44
15,11
15,100
15,140
15,109
15,26
15,24
15,138
15,196
15,145
15,105
16,172
16,142
16,40
16,81
16,186
16,119
16,15
16,157
16,145
16,12
16,116
16,109
16,175
16,44
16,176
16,192
16,120
16,66
16,41
16,156
16,55
16,84
16,141
16,189
16,181
16,18
16,75
16,163
16,48
16,138
16,131
16,196
16,105
16,114
16,128
16,7
16,86
16,158
16,117
16,112
16,195
16,70
16,166
16,50
16,38
16,98
16,173
16,199
16,107
16,193
16,14
16,100
16,4
16,150
16,91
16,23
16,168
16,148
16,57
16,170
16,16
16,182
16,95
16,11
16,28
16,65
16,20
16,67
16,3
16,36
16,149
16,184
16,134
17,62
17,143
17,22
17,179
17,127
17,119
17,101
17,63
17,16
17,155
17,197
17,156
17,84
17,70
17,150
17,21
17,42
17,167
17,52
17,123
17,193
17,103
17,40
17,67
17,2
17,105
17,90
17,24
17,47
17,15
17,87
17,113
17,74
17,174
17,95
17,50
17,140
17,171
17,177
18,77
18,176
18,44
18,184
18,199
18,52
18,147
18,82
18,50
18,108
18,128
18,48
18,80
18,62
18,144
18,22
18,178
18,150
18,5
18,73
18,133
18,10
18,68
18,100
18,138
18,90
18,72
18,20
18,118
18,183
18,148
18,24
18,91
18,122
18,189
18,61
19,183
19,153
19,195
19,75
19,178
19,109
19,156
19,70
19,150
19,159
19,2
19,161
19,82
19,21
19,95
19,146
19,102
19,68
19,106
19,193
19,24
19,108
19,51
19,64
19,110
19,154
19,113
19,49
19,177
19,158
19,96
19,114
19,83
19,165
19,34
19,140
19,176
19,162
19,107
19,173
19,127
19,155
19,170
20,63
20,176
20,128
20,122
20,69
20,96
20,141
20,14
20,83
20,177
20,46
20,184
20,197
20,115
20,170
20,80
20,125
20,50
20,158
20,168
20,183
20,34
20,178
20,82
20,20
20,153
20,6
20,55
20,76
20,191
20,77
20,198
20,150
20,7
20,105
20,133
20,64
20,160
20,56
20,65
20,75
21,171
21,177
21,38
21,103
21,105
21,121
21,62
21,19
21,10
21,132
21,8
21,195
21,3
21,57
21,71
21,96
21,93
21,106
21,73
21,199
21,22
21,13
21,42
21,115
21,150
21,182
21,44
21,54
21,145
21,47
21,45
21,29
21,63
21,94
21,129
21,155
21,174
21,99
21,37
21,120
21,17
21,183
21,32
21,92
21,67
21,153
21,7
21,116
21,169
21,131
21,189
21,59
21,16
21,85
21,55
22,111
22,102
22,25
22,176
22,158
22,77
22,99
22,142
22,155
22,140
22,15
22,32
22,194
22,52
22,126
22,112
22,83
22,71
22,91
22,72
22,33
22,75
22,196
22,42
22,161
22,103
22,122
22,139
22,114
22,56
22,66
22,44
22,4
22,90
22,96
22,81
22,94
22,191
22,76
22,105
22,68
22,10
22,166
22,138
22,163
22,104
22,132
22,80
22,62
22,149
23,150
23,134
23,197
23,186
23,70
23,56
23,136
23,33
23,8
23,54
23,158
23,89
23,34
23,199
23,94
23,159
23,110
23,129
23,176
23,198
23,164
23,6
23,78
23,152
23,76
23,142
23,53
23,37
23,45
23,66
23,18
23,101
23,2
23,11
23,98
23,168
23,85
23,59
23,191
23,160
23,122
23,146
23,99
23,3
23,90
23,30
23,162
23,135
23,19
23,80
24,191
24,148
24,64
24,99
24,133
24,26
24,35
24,52
24,160
24,83
24,165
24,144
24,1
24,90
24,75
24,147
24,61
24,69
24,91
24,68
24,167
24,104
24,115
24,78
24,100
24,89
24,16
24,195
24,114
24,51
24,164
24,43
24,146
24,103
24,177
24,63
24,189
24,22
24,72
24,14
24,60
24,137
24,84
24,152
24,94
24,11
24,59
25,105
25,74
25,126
25,140
25,10
25,156
25,147
25,24
25,35
25,45
25,34
25,154
25,166
25,193
25,146
25,41
25,85
25,15
25,13
25,173
25,133
25,195
25,100
25,96
25,106
25,18
25,152
25,28
25,11
25,189
25,53
25,134
25,161
25,183
25,30
25,75
25,165
25,118
25,169
25,180
25,103
25,6
25,59
25,107
25,167
25,95
25,157
25,142
25,99
25,121
25,125
25,37
25,91
26,62
26,199
26,93
26,38
26,73
26,121
26,184
26,89
26,165
26,63
26,170
26,138
26,168
26,95
26,100
26,23
26,126
26,145
26,188
26,113
26,117
26,33
26,66
26,147
26,178
26,191
26,67
26,132
26,88
26,181
26,127
26,29
26,136
26,122
26,60
26,79
26,179
26,185
26,34
26,182
26,19
26,56
26,27
26,114
26,32
26,80
26,59
26,152
26,44
26,198
26,83
26,70
26,5
26,135
26,157
26,11
26,131
26,137
26,64
26,105
27,10
27,102
27,107
27,61
27,4
27,138
27,76
27,36
27,41
27,117
27,35
27,63
27,59
27,34
27,31
27,141
27,83
27,173
27,135
27,156
27,158
27,165
27,50
27,81
27,137
27,7
27,75
27,26
27,37
27,82
27,42
27,115
27,44
27,171
27,6
27,139
27,150
27,20
27,29
27,25
28,71
28,88
28,69
28,79
28,123
28,183
28,115
28,4
28,151
28,103
28,17
28,170
28,110
28,42
28,28
28,159
28,180
28,59
28,94
28,116
28,91
28,101
28,131
28,34
28,38
28,24
28,7
28,175
28,129
28,112
28,199
28,124
28,77
28,139
28,147
28,122
28,105
28,179
28,132
28,49
28,191
28,196
28,172
28,29
28,2
28,46
28,44
28,53
28,138
28,184
28,89
28,182
28,169
28,33
28,37
28,1
29,151
29,65
29,40
29,140
29,190
29,55
29,72
29,24
29,118
29,152
29,95
29,105
29,134
29,16
29,67
29,56
29,18
29,104
29,170
29,41
29,102
29,66
29,37
29,165
29,15
29,169
29,122
29,83
29,136
29,45
29,162
29,175
29,198
29,64
29,149
29,159
29,177
29,178
30,69
30,194
30,33
30,31
30,95
30,73
30,199
30,64
30,21
30,42
30,179
30,114
30,71
30,141
30,121
30,39
30,125
30,96
30,113
30,5
30,170
30,152
30,107
30,66
30,140
30,103
30,41
30,158
30,28
30,72
30,162
30,2
30,43
30,35
30,45
30,175
30,191
30,116
30,174
30,156
30,190
30,155
30,180
30,26
30,23
30,57
30,87
30,178
30,25
30,67
30,93
30,19
30,6
30,117
30,173
30,16
30,143
30,146
30,108
30,32
30,160
30,148
30,157
30,68
30,132
31,148
31,167
31,126
31,54
31,80
31,18
31,35
31,147
31,15
31,103
31,6
31,27
31,192
31,161
31,67
31,88
31,31
31,10
31,134
31,195
31,165
31,52
31,68
31,176
31,169
31,2
31,182
31,102
31,30
31,37
31,78
31,70
31,76
31,34
31,43
31,149
31,107
31,51
31,184
31,21
31,136
31,42
31,155
31,164
31,7
31,196
31,39
31,12
32,95
32,143
32,185
32,151
32,163
32,172
32,199
32,103
32,58
32,194
32,19
32,176
32,168
32,53
32,60
32,94
32,105
32,2
32,191
32,7
32,149
32,44
32,192
32,123
32,36
32,181
32,154
32,52
32,147
32,118
32,9
32,131
32,138
32,33
32,128
32,18
32,150
32,121
32,91
33,93
33,186
33,114
33,20
33,120
33,105
33,122
33,70
33,132
33,179
33,99
33,139
33,108
33,125
33,102
33,10
33,193
33,150
33,152
33,188
33,129
33,57
33,174
33,166
33,26
33,16
33,76
33,113
33,64
33,198
33,63
33,133
33,192
33,138
33,172
33,162
33,59
33,6
33,126
33,50
33,34
33,189
33,47
33,87
33,195
33,84
33,14
33,78
33,199
33,124
33,194
33,21
33,143
33,29
33,75
33,53
34,27
34,114
34,135
34,70
34,147
34,128
34,167
34,141
34,157
34,68
34,177
34,171
34,160
34,30
34,79
34,80
34,137
34,23
34,47
34,120
34,60
34,182
34,8
34,53
34,76
34,6
34,150
34,156
34,91
34,100
34,146
34,165
34,105
34,74
34,142
34,184
34,104
34,168
34,118
34,119
34,36
34,186
34,29
34,140
34,154
34,197
34,99
34,196
34,112
34,121
34,9
34,1
34,97
34,134
34,25
35,80
35,132
35,53
35,183
35,176
35,50
35,191
35,9
35,68
35,47
35,85
35,84
35,11
35,15
35,192
35,49
35,36
35,133
35,117
35,17
35,29
35,182
35,123
35,71
35,141
35,34
35,19
35,124
35,103
35,73
35,164
35,44
35,46
35,195
35,96
35,67
35,66
35,172
35,147
35,69
36,187
36,190
36,76
36,33
36,13
36,88
36,143
36,35
36,20
36,173
36,198
36,106
36,83
36,51
36,157
36,158
36,75
36,180
36,32
36,150
36,17
36,43
36,78
36,149
36,117
36,56
36,58
36,2
36,107
36,25
36,148
36,145
36,31
36,101
36,156
36,53
36,146
36,134
36,98
36,109
36,40
36,142
36,37
36,182
37,83
37,121
37,161
37,144
37,70
37,111
37,99
37,62
37,34
37,174
37,102
37,145
37,8
37,159
37,64
37,176
37,125
37,60
37,54
37,143
37,95
37,98
37,18
37,100
37,194
37,133
37,4
37,47
37,152
37,115
37,48
37,172
37,112
37,156
37,138
37,157
37,17
37,113
37,22
37,136
37,80
37,155
37,165
37,147
37,186
37,150
37,119
37,104
37,108
37,105
37,187
37,85
37,109
37,52
37,162
38,56
38,22
38,168
38,74
38,137
38,25
38,63
38,89
38,112
38,53
38,159
38,123
38,103
38,133
38,114
38,185
38,152
38,175
38,72
38,136
38,55
38,118
38,131
38,146
38,183
38,189
38,17
38,145
38,110
38,147
38,93
38,38
38,58
38,108
38,111
38,57
38,42
38,90
38,129
38,193
38,70
38,35
38,67
38,65
38,142
38,163
38,54
38,178
38,77
38,130
38,24
38,167
38,66
38,32
39,134
39,57
39,116
39,192
39,160
39,178
39,158
39,99
39,36
39,125
39,121
39,149
39,82
39,197
39,58
39,132
39,173
39,113
39,111
39,172
39,15
39,122
39,167
39,65
39,98
39,91
39,38
39,85
39,55
39,133
39,17
39,92
39,49
39,41
39,11
39,23
39,93
39,96
39,83
39,79
39,18
39,165
39,56
39,87
39,34
39,146
39,5
39,147
39,90
39,161
39,70
39,194
39,26
39,156
40,154
40,127
40,15
40,173
40,153
40,17
40,22
40,1
40,163
40,35
40,198
40,92
40,47
40,125
40,71
40,39
40,152
40,145
40,103
40,52
40,126
40,56
40,78
40,190
40,64
40,12
40,140
40,182
40,67
40,93
40,18
40,46
40,189
40,41
40,9
40,175
40,149
40,180
40,181
40,171
40,101
40,108
41,167
41,48
41,189
41,8
41,164
41,165
41,146
41,141
41,162
41,199
41,143
41,107
41,73
41,179
41,136
41,76
41,121
41,130
41,159
41,99
41,100
41,63
41,60
41,196
41,123
41,51
41,91
41,5
41,158
41,115
41,142
41,25
41,129
41,109
41,154
41,37
41,175
41,105
41,177
41,40
41,58
41,14
41,160
41,195
41,155
41,68
41,138
41,180
41,110
41,18
41,101
41,56
41,111
41,93
41,98
41,191
41,112
42,186
42,95
42,76
42,67
42,184
42,22
42,53
42,30
42,6
42,47
42,29
42,145
42,171
42,63
42,131
42,198
42,75
42,139
42,66
42,91
42,2
42,160
42,105
42,69
42,60
42,147
42,120
42,154
42,192
42,35
42,194
42,161
42,172
42,90
42,37
42,34
42,169
42,130
42,191
42,15
42,146
42,135
42,112
42,123
42,158
43,76
43,164
43,40
43,110
43,50
43,60
43,17
43,158
43,102
43,106
43,2
43,5
43,120
43,181
43,20
43,136
43,195
43,43
43,41
43,101
43,1
43,133
43,54
43,115
43,19
43,111
43,77
43,147
43,37
43,71
43,145
43,69
43,93
43,44
43,192
43,73
43,183
43,163
43,98
43,75
43,24
43,138
43,35
43,185
43,9
43,80
43,97
43,90
43,46
43,14
43,18
43,33
43,57
43,167
43,168
43,114
43,96
44,146
44,180
44,160
44,73
44,1
44,32
44,84
44,57
44,70
44,96
44,118
44,111
44,107
44,154
44,53
44,199
44,189
44,30
44,130
44,188
44,85
44,198
44,95
44,166
44,42
44,192
44,162
44,62
44,183
44,169
44,152
44,190
44,87
44,45
44,171
44,67
44,21
44,167
44,114
44,143
44,141
44,123
44,104
44,82
44,165
45,181
45,82
45,61
45,13
45,58
45,74
45,167
45,29
45,163
45,120
45,125
45,52
45,157
45,73
45,85
45,31
45,192
45,162
45,10
45,56
45,1
45,28
45,154
45,59
45,41
45,6
45,11
45,197
45,62
45,137
45,22
45,101
45,99
45,70
45,156
45,136
45,49
45,149
45,83
45,112
45,121
45,155
45,175
45,88
45,116
46,72
46,127
46,194
46,159
46,58
46,110
46,107
46,168
46,70
46,166
46,88
46,49
46,51
46,146
46,18
46,20
46,145
46,112
46,2
46,103
46,111
46,61
46,153
46,57
46,34
46,108
46,162
46,105
46,163
46,94
46,23
46,157
46,84
46,137
46,139
46,169
46,115
46,26
46,4
46,37
46,117
46,199
46,114
46,39
46,62
46,5
46,1
46,9
47,32
47,178
47,23
47,45
47,27
47,29
47,16
47,134
47,11
47,39
47,101
47,84
47,140
47,17
47,191
47,2
47,51
47,106
47,119
47,189
47,125
47,93
47,36
47,131
47,24
47,68
47,66
47,90
47,144
47,149
47,85
47,97
47,169
47,73
47,120
47,41
47,61
47,190
47,154
47,145
47,113
47,184
47,8
47,157
47,115
47,42
47,180
47,33
47,65
47,139
47,31
47,159
47,76
47,152
47,63
47,58
48,139
48,92
48,53
48,16
48,174
48,67
48,94
48,7
48,125
48,119
48,104
48,84
48,131
48,42
48,40
48,127
48,105
48,91
48,69
48,25
48,85
48,151
48,1
48,71
48,32
48,154
48,188
48,17
48,82
48,77
48,192
48,142
48,187
48,48
48,176
48,98
48,118
48,146
48,155
48,36
48,4
48,173
48,129
48,128
48,138
48,101
48,170
48,141
48,43
48,18
48,169
48,132
48,113
48,191
48,153
48,165
48,31
49,134
49,185
49,2
49,166
49,144
49,50
49,91
49,192
49,150
49,140
49,148
49,1
49,187
49,75
49,120
49,161
49,55
49,155
49,184
49,52
49,89
49,31
49,95
49,174
49,115
49,56
49,10
49,57
49,90
49,145
49,63
49,122
49,136
49,82
49,23
49,194
49,36
49,147
49,24
49,98
49,170
49,60
49,116
49,47
49,45
49,106
49,117
49,167
50,116
50,22
50,4
50,144
50,128
50,3
50,192
50,152
50,53
50,154
50,147
50,149
50,171
50,191
50,38
50,143
50,12
50,13
50,46
50,156
50,14
50,162
50,132
50,100
50,148
50,86
50,135
50,109
50,112
50,83
50,167
50,25
50,80
50,69
50,185
50,6
50,151
50,184
50,108
50,197
50,142
50,49
50,82
50,175
50,186
50,62
50,1
50,72
50,194
50,96
50,8
50,66
50,45
50,180
50,41
50,106
50,105
50,31
50,170
50,104
50,173
50,130
50,78
51,158
51,56
51,136
51,64
51,145
51,26
51,94
51,137
51,4
51,180
51,35
51,45
51,196
51,134
51,162
51,68
51,117
51,57
51,43
51,106
51,21
51,44
51,90
51,182
51,139
51,96
51,103
51,115
51,58
51,97
51,42
51,187
51,40
51,2
51,154
51,189
51,181
51,29
51,194
51,91
51,177
51,160
51,9
52,199
52,57
52,17
52,189
52,190
52,158
52,157
52,106
52,124
52,185
52,105
52,181
52,77
52,163
52,53
52,18
52,98
52,198
52,54
52,68
52,148
52,76
52,42
52,10
52,164
52,99
52,83
52,100
52,69
52,84
52,1
52,120
52,151
52,144
52,55
52,21
52,36
52,67
52,61
53,96
53,124
53,25
53,123
53,197
53,170
53,49
53,66
53,156
53,122
53,129
53,47
53,135
53,2
53,146
53,105
53,4
53,107
53,44
53,58
53,163
53,167
53,196
53,54
53,6
53,118
53,12
53,142
53,1
53,159
53,70
53,112
53,186
53,106
53,182
53,103
53,158
53,53
53,176
53,195
53,72
53,190
53,51
53,94
53,127
53,108
53,80
53,117
53,68
53,88
54,45
54,71
54,157
54,166
54,159
54,106
54,118
54,88
54,82
54,187
54,132
54,101
54,188
54,124
54,25
54,186
54,158
54,171
54,9
54,41
54,183
54,182
54,91
54,34
54,125
54,194
54,127
54,172
54,195
54,142
54,52
54,133
54,96
54,11
54,54
54,62
54,152
54,90
54,121
54,110
54,137
54,2
54,35
54,98
54,134
54,61
54,12
54,67
54,181
54,21
54,55
54,117
54,145
54,197
54,100
54,94
54,160
54,83
54,46
54,162
54,148
55,28
55,92
55,67
55,39
55,164
55,148
55,110
55,45
55,64
55,153
55,102
55,57
55,125
55,121
55,53
55,168
55,14
55,52
55,80
55,187
55,177
55,158
55,72
55,118
55,18
55,189
55,61
55,12
55,7
55,181
55,120
56,36
56,87
56,32
56,86
56,100
56,29
56,70
56,96
56,169
56,47
56,151
56,133
56,127
56,148
56,152
56,23
56,171
56,72
56,196
56,71
56,73
56,52
56,16
56,144
56,76
56,194
56,33
56,190
56,40
56,149
56,24
56,26
56,147
56,153
56,186
56,62
56,195
56,94
56,78
56,159
56,35
56,164
56,3
56,174
56,141
56,66
56,90
56,199
56,115
56,180
56,142
56,197
56,109
56,182
56,167
56,117
56,21
56,143
56,122
56,134
56,129
56,60
56,91
56,173
56,38
56,4
57,41
57,130
57,151
57,71
57,150
57,110
57,181
57,10
57,93
57,2
57,143
57,147
57,112
57,117
57,24
57,26
57,153
57,66
57,160
57,133
57,152
57,137
57,175
57,20
57,99
57,49
57,107
57,51
57,155
57,73
57,185
57,95
57,144
57,161
57,70
57,104
57,157
57,44
57,9
57,6
57,197
57,48
57,33
57,162
57,58
57,38
57,189
57,178
57,170
57,30
57,60
57,8
57,76
57,194
57,127
58,101
58,187
58,99
58,158
58,155
58,46
58,159
58,50
58,96
58,86
58,93
58,35
58,71
58,42
58,14
58,90
58,125
58,40
58,119
58,180
58,87
58,136
58,131
58,102
58,19
58,67
58,162
58,16
58,76
58,170
58,112
58,89
58,157
58,160
58,34
58,107
58,65
58,108
58,163
58,164
58,84
58,7
58,54
58,195
58,103
59,97
59,140
59,181
59,63
59,119
59,192
59,1
59,12
59,87
59,167
59,106
59,95
59,111
59,70
59,42
59,3
59,130
59,153
59,125
59,91
59,190
59,112
59,165
59,26
59,86
59,199
59,101
59,27
59,128
59,148
59,134
59,133
59,7
59,168
59,116
59,188
59,187
59,13
59,30
59,93
59,83
59,194
59,143
59,147
59,9
59,182
59,171
59,145
59,196
59,28
59,52
59,69
59,162
59,195
59,131
59,176
59,163
59,53
59,32
59,55
59,39
59,19
59,66
59,92
59,105
59,159
59,186
59,45
59,31
59,15
59,160
59,34
59,118
59,155
59,35
59,64
59,164
59,157
59,80
60,134
60,124
60,159
60,132
60,41
60,130
60,71
60,18
60,35
60,39
60,191
60,101
60,120
60,47
60,54
60,161
60,175
60,22
60,28
60,168
60,25
60,178
60,5
60,133
60,52
60,77
60,94
60,172
60,115
60,37
60,13
60,46
60,176
60,197
60,97
60,185
60,188
60,58
60,57
60,122
60,70
60,66
60,117
60,181
60,7
60,105
60,36
60,171
60,38
60,20
60,64
60,78
60,163
60,69
60,123
60,32
60,174
60,72
60,85
60,131
60,127
60,8
60,199
60,107
61,27
61,16
61,161
61,35
61,71
61,2
61,74
61,158
61,96
61,142
61,43
61,191
61,175
61,130
61,129
61,102
61,95
61,126
61,31
61,112
61,135
61,60
61,164
61,66
61,52
61,45
61,97
61,179
61,53
61,51
61,110
61,47
61,120
61,23
61,17
61,94
61,138
61,29
61,118
61,56
61,144
61,89
61,156
61,92
61,1
61,133
61,197
61,10
61,14
61,169
61,4
61,174
62,180
62,93
62,69
62,18
62,135
62,100
62,182
62,34
62,12
62,108
62,19
62,66
62,29
62,70
62,67
62,63
62,25
62,72
62,86
62,179
62,24
62,83
62,35
62,89
62,189
62,130
62,49
62,88
62,158
62,46
62,102
62,11
62,28
62,173
62,114
62,90
62,65
62,54
62,169
62,155
62,165
62,20
62,163
62,98
62,44
62,4
62,185
62,85
62,81
62,78
62,134
62,171
62,137
62,92
62,27
62,45
62,143
62,95
62,3
62,87
62,59
63,171
63,67
63,93
63,129
63,66
63,198
63,150
63,56
63,177
63,96
63,164
63,41
63,136
63,39
63,112
63,55
63,101
63,169
63,28
63,98
63,131
63,2
63,192
63,197
63,46
63,4
63,115
63,183
63,74
63,13
63,118
63,187
63,17
63,143
63,190
63,120
63,31
63,163
63,194
63,196
63,92
63,38
63,155
63,146
63,179
63,135
63,47
63,5
63,90
63,100
63,64
63,75
63,151
63,71
63,149
63,114
63,85
63,107
63,37
64,129
64,128
64,118
64,172
64,60
64,135
64,123
64,57
64,43
64,67
64,39
64,102
64,137
64,99
64,145
64,50
64,6
64,94
64,96
64,110
64,78
64,191
64,112
64,55
64,58
64,84
64,22
64,144
64,27
64,139
64,119
64,44
64,37
64,124
64,33
64,133
64,122
64,93
64,14
64,199
64,45
64,197
64,150
64,89
64,18
64,188
64,111
64,80
64,97
64,141
64,131
64,85
64,81
64,49
64,109
64,114
65,92
65,78
65,57
65,73
65,162
65,62
65,21
65,27
65,55
65,37
65,100
65,75
65,41
65,163
65,130
65,3
65,174
65,108
65,13
65,142
65,29
65,22
65,15
65,70
65,36
65,149
65,132
65,35
65,116
65,106
65,148
65,143
65,48
65,31
65,83
65,191
65,43
65,4
65,58
